"","fips","county","year","provider_type","age","cost_average_per_week","cost"
"1171",19167,"Sioux",2020,"Registered Child Development Homes","Four & Five Year Olds","$139.05",139.05
"1172",19167,"Sioux",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$148.85",148.85
"1173",19167,"Sioux",2020,"Registered Child Development Homes","Before & After School","$61.80",61.8
"1174",19167,"Sioux",2020,"DHS Licensed Centers/Preschools","Before & After School","$66.16",66.16
"1175",19167,"Sioux",2020,"Registered Child Development Homes","Full Time School-Age","$135.45",135.45
"1176",19167,"Sioux",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$146.60",146.6
"1177",19169,"Story",2020,"Registered Child Development Homes","Infant (0-12 Months)","$148.45",148.45
"1178",19169,"Story",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$265.78",265.78
"1179",19169,"Story",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$148.02",148.02
"1180",19169,"Story",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$268.49",268.49
"1181",19169,"Story",2020,"Registered Child Development Homes","Two Year Olds","$145.68",145.68
"1182",19169,"Story",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$239.87",239.87
"1183",19169,"Story",2020,"Registered Child Development Homes","Three Year Olds","$144.95",144.95
"1184",19169,"Story",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$220.90",220.9
"1185",19169,"Story",2020,"Registered Child Development Homes","Four & Five Year Olds","$142.93",142.93
"1186",19169,"Story",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$203.74",203.74
"1187",19169,"Story",2020,"Registered Child Development Homes","Before & After School","$65.27",65.27
"1188",19169,"Story",2020,"DHS Licensed Centers/Preschools","Before & After School","$94.55",94.55
"1189",19169,"Story",2020,"Registered Child Development Homes","Full Time School-Age","$134.62",134.62
"1190",19169,"Story",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$184.52",184.52
"1191",19171,"Tama",2020,"Registered Child Development Homes","Infant (0-12 Months)","$141.65",141.65
"1192",19171,"Tama",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$165.00",165
"1193",19171,"Tama",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$141.65",141.65
"1194",19171,"Tama",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$165.00",165
"1195",19171,"Tama",2020,"Registered Child Development Homes","Two Year Olds","$141.65",141.65
"1196",19171,"Tama",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$155.00",155
"1197",19171,"Tama",2020,"Registered Child Development Homes","Three Year Olds","$141.65",141.65
"1198",19171,"Tama",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$147.50",147.5
"1199",19171,"Tama",2020,"Registered Child Development Homes","Four & Five Year Olds","$134.15",134.15
"1200",19171,"Tama",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$137.50",137.5
"1201",19171,"Tama",2020,"Registered Child Development Homes","Before & After School","$58.12",58.12
"1202",19171,"Tama",2020,"DHS Licensed Centers/Preschools","Before & After School","$78.33",78.33
"1203",19171,"Tama",2020,"Registered Child Development Homes","Full Time School-Age","$130.00",130
"1204",19171,"Tama",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$130.00",130
"1205",19173,"Taylor",2020,"Registered Child Development Homes","Infant (0-12 Months)","$121.25",121.25
"1206",19173,"Taylor",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$138.00",138
"1207",19173,"Taylor",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$121.25",121.25
"1208",19173,"Taylor",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$138.00",138
"1209",19173,"Taylor",2020,"Registered Child Development Homes","Two Year Olds","$121.25",121.25
"1210",19173,"Taylor",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$128.00",128
"1211",19173,"Taylor",2020,"Registered Child Development Homes","Three Year Olds","$121.25",121.25
"1212",19173,"Taylor",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$118.00",118
"1213",19173,"Taylor",2020,"Registered Child Development Homes","Four & Five Year Olds","$121.25",121.25
"1214",19173,"Taylor",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$118.00",118
"1215",19173,"Taylor",2020,"Registered Child Development Homes","Before & After School","$52.08",52.08
"1216",19173,"Taylor",2020,"DHS Licensed Centers/Preschools","Before & After School","$32.00",32
"1217",19173,"Taylor",2020,"Registered Child Development Homes","Full Time School-Age","$121.25",121.25
"1218",19173,"Taylor",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$102.00",102
"1219",19175,"Union",2020,"Registered Child Development Homes","Infant (0-12 Months)","$133.89",133.89
"1220",19175,"Union",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$158.00",158
"1221",19175,"Union",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$133.42",133.42
"1222",19175,"Union",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$158.00",158
"1223",19175,"Union",2020,"Registered Child Development Homes","Two Year Olds","$127.37",127.37
"1224",19175,"Union",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$137.00",137
"1225",19175,"Union",2020,"Registered Child Development Homes","Three Year Olds","$134.21",134.21
"1226",19175,"Union",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$137.00",137
"1227",19175,"Union",2020,"Registered Child Development Homes","Four & Five Year Olds","$132.63",132.63
"1228",19175,"Union",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$133.00",133
"1229",19175,"Union",2020,"Registered Child Development Homes","Before & After School","$75.00",75
"1230",19175,"Union",2020,"DHS Licensed Centers/Preschools","Before & After School","$75.50",75.5
"1231",19175,"Union",2020,"Registered Child Development Homes","Full Time School-Age","$138.00",138
"1232",19175,"Union",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$129.00",129
"1233",19177,"Van Buren",2020,"Registered Child Development Homes","Infant (0-12 Months)","$140.00",140
"1234",19177,"Van Buren",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$157.00",157
"1235",19177,"Van Buren",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$140.00",140
"1236",19177,"Van Buren",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$157.00",157
"1237",19177,"Van Buren",2020,"Registered Child Development Homes","Two Year Olds","$140.00",140
"1238",19177,"Van Buren",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$145.00",145
"1239",19177,"Van Buren",2020,"Registered Child Development Homes","Three Year Olds","$140.00",140
"1240",19177,"Van Buren",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$160.00",160
"1241",19177,"Van Buren",2020,"Registered Child Development Homes","Four & Five Year Olds","$140.00",140
"1242",19177,"Van Buren",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$140.00",140
"1243",19177,"Van Buren",2020,"Registered Child Development Homes","Before & After School",NA,NA
"1244",19177,"Van Buren",2020,"DHS Licensed Centers/Preschools","Before & After School",NA,NA
"1245",19177,"Van Buren",2020,"Registered Child Development Homes","Full Time School-Age","$70.00",70
"1246",19177,"Van Buren",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$140.00",140
"1247",19179,"Wapello",2020,"Registered Child Development Homes","Infant (0-12 Months)","$135.16",135.16
"1248",19179,"Wapello",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$179.17",179.17
"1249",19179,"Wapello",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$133.08",133.08
"1250",19179,"Wapello",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$179.17",179.17
"1251",19179,"Wapello",2020,"Registered Child Development Homes","Two Year Olds","$130.34",130.34
"1252",19179,"Wapello",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$154.17",154.17
"1253",19179,"Wapello",2020,"Registered Child Development Homes","Three Year Olds","$129.23",129.23
"1254",19179,"Wapello",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$154.17",154.17
"1255",19179,"Wapello",2020,"Registered Child Development Homes","Four & Five Year Olds","$128.85",128.85
"1256",19179,"Wapello",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$153.75",153.75
"1257",19179,"Wapello",2020,"Registered Child Development Homes","Before & After School","$57.34",57.34
"1258",19179,"Wapello",2020,"DHS Licensed Centers/Preschools","Before & After School","$56.25",56.25
"1259",19179,"Wapello",2020,"Registered Child Development Homes","Full Time School-Age","$100.82",100.82
"1260",19179,"Wapello",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$102.83",102.83
"1261",19181,"Warren",2020,"Registered Child Development Homes","Infant (0-12 Months)","$147.37",147.37
"1262",19181,"Warren",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$212.40",212.4
"1263",19181,"Warren",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$145.62",145.62
"1264",19181,"Warren",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$212.40",212.4
"1265",19181,"Warren",2020,"Registered Child Development Homes","Two Year Olds","$143.11",143.11
"1266",19181,"Warren",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$189.40",189.4
"1267",19181,"Warren",2020,"Registered Child Development Homes","Three Year Olds","$142.47",142.47
"1268",19181,"Warren",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$177.00",177
"1269",19181,"Warren",2020,"Registered Child Development Homes","Four & Five Year Olds","$141.54",141.54
"1270",19181,"Warren",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$169.50",169.5
"1271",19181,"Warren",2020,"Registered Child Development Homes","Before & After School","$75.57",75.57
"1272",19181,"Warren",2020,"DHS Licensed Centers/Preschools","Before & After School","$81.25",81.25
"1273",19181,"Warren",2020,"Registered Child Development Homes","Full Time School-Age","$136.64",136.64
"1274",19181,"Warren",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$143.85",143.85
"1275",19183,"Washington",2020,"Registered Child Development Homes","Infant (0-12 Months)","$140.00",140
"1276",19183,"Washington",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$175.00",175
"1277",19183,"Washington",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$140.00",140
"1278",19183,"Washington",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$175.00",175
"1279",19183,"Washington",2020,"Registered Child Development Homes","Two Year Olds","$140.00",140
"1280",19183,"Washington",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$159.75",159.75
"1281",19183,"Washington",2020,"Registered Child Development Homes","Three Year Olds","$140.00",140
"1282",19183,"Washington",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$157.25",157.25
"1283",19183,"Washington",2020,"Registered Child Development Homes","Four & Five Year Olds","$140.00",140
"1284",19183,"Washington",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$141.33",141.33
"1285",19183,"Washington",2020,"Registered Child Development Homes","Before & After School",NA,NA
"1286",19183,"Washington",2020,"DHS Licensed Centers/Preschools","Before & After School","$73.70",73.7
"1287",19183,"Washington",2020,"Registered Child Development Homes","Full Time School-Age","$125.00",125
"1288",19183,"Washington",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$136.00",136
"1289",19185,"Wayne",2020,"Registered Child Development Homes","Infant (0-12 Months)","$117.50",117.5
"1290",19185,"Wayne",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$125.00",125
"1291",19185,"Wayne",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$117.50",117.5
"1292",19185,"Wayne",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$125.00",125
"1293",19185,"Wayne",2020,"Registered Child Development Homes","Two Year Olds","$117.50",117.5
"1294",19185,"Wayne",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$115.00",115
"1295",19185,"Wayne",2020,"Registered Child Development Homes","Three Year Olds","$117.50",117.5
"1296",19185,"Wayne",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$115.00",115
"1297",19185,"Wayne",2020,"Registered Child Development Homes","Four & Five Year Olds","$105.00",105
"1298",19185,"Wayne",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$110.00",110
"1299",19185,"Wayne",2020,"Registered Child Development Homes","Before & After School","$62.50",62.5
"1300",19185,"Wayne",2020,"DHS Licensed Centers/Preschools","Before & After School","$65.00",65
"1301",19185,"Wayne",2020,"Registered Child Development Homes","Full Time School-Age","$105.00",105
"1302",19185,"Wayne",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$110.00",110
"1303",19187,"Webster",2020,"Registered Child Development Homes","Infant (0-12 Months)","$130.00",130
"1304",19187,"Webster",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$135.00",135
"1305",19187,"Webster",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$128.57",128.57
"1306",19187,"Webster",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$135.00",135
"1307",19187,"Webster",2020,"Registered Child Development Homes","Two Year Olds","$128.57",128.57
"1308",19187,"Webster",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$132.50",132.5
"1309",19187,"Webster",2020,"Registered Child Development Homes","Three Year Olds","$126.43",126.43
"1310",19187,"Webster",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$132.50",132.5
"1311",19187,"Webster",2020,"Registered Child Development Homes","Four & Five Year Olds","$120.00",120
"1312",19187,"Webster",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$102.50",102.5
"1313",19187,"Webster",2020,"Registered Child Development Homes","Before & After School","$53.33",53.33
"1314",19187,"Webster",2020,"DHS Licensed Centers/Preschools","Before & After School","$45.56",45.56
"1315",19187,"Webster",2020,"Registered Child Development Homes","Full Time School-Age","$120.00",120
"1316",19187,"Webster",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$102.50",102.5
"1317",19189,"Winnebago",2020,"Registered Child Development Homes","Infant (0-12 Months)","$121.25",121.25
"1318",19189,"Winnebago",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$149.45",149.45
"1319",19189,"Winnebago",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$121.25",121.25
"1320",19189,"Winnebago",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$149.45",149.45
"1321",19189,"Winnebago",2020,"Registered Child Development Homes","Two Year Olds","$121.25",121.25
"1322",19189,"Winnebago",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$131.95",131.95
"1323",19189,"Winnebago",2020,"Registered Child Development Homes","Three Year Olds","$121.25",121.25
"1324",19189,"Winnebago",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$128.58",128.58
"1325",19189,"Winnebago",2020,"Registered Child Development Homes","Four & Five Year Olds","$121.25",121.25
"1326",19189,"Winnebago",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$128.58",128.58
"1327",19189,"Winnebago",2020,"Registered Child Development Homes","Before & After School","$53.89",53.89
"1328",19189,"Winnebago",2020,"DHS Licensed Centers/Preschools","Before & After School","$57.15",57.15
"1329",19189,"Winnebago",2020,"Registered Child Development Homes","Full Time School-Age","$121.25",121.25
"1330",19189,"Winnebago",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$116.50",116.5
"1331",19191,"Winneshiek",2020,"Registered Child Development Homes","Infant (0-12 Months)","$125.55",125.55
"1332",19191,"Winneshiek",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)",NA,NA
"1333",19191,"Winneshiek",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$123.75",123.75
"1334",19191,"Winneshiek",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)",NA,NA
"1335",19191,"Winneshiek",2020,"Registered Child Development Homes","Two Year Olds","$123.75",123.75
"1336",19191,"Winneshiek",2020,"DHS Licensed Centers/Preschools","Two Year Olds",NA,NA
"1337",19191,"Winneshiek",2020,"Registered Child Development Homes","Three Year Olds","$123.75",123.75
"1338",19191,"Winneshiek",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$150.00",150
"1339",19191,"Winneshiek",2020,"Registered Child Development Homes","Four & Five Year Olds","$123.75",123.75
"1340",19191,"Winneshiek",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$150.00",150
"1341",19191,"Winneshiek",2020,"Registered Child Development Homes","Before & After School","$56.40",56.4
"1342",19191,"Winneshiek",2020,"DHS Licensed Centers/Preschools","Before & After School",NA,NA
"1343",19191,"Winneshiek",2020,"Registered Child Development Homes","Full Time School-Age","$123.75",123.75
"1344",19191,"Winneshiek",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$119.76",119.76
"1345",19193,"Woodbury",2020,"Registered Child Development Homes","Infant (0-12 Months)","$136.67",136.67
"1346",19193,"Woodbury",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$189.00",189
"1347",19193,"Woodbury",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$133.00",133
"1348",19193,"Woodbury",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$183.43",183.43
"1349",19193,"Woodbury",2020,"Registered Child Development Homes","Two Year Olds","$129.06",129.06
"1350",19193,"Woodbury",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$158.60",158.6
"1351",19193,"Woodbury",2020,"Registered Child Development Homes","Three Year Olds","$129.06",129.06
"1352",19193,"Woodbury",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$154.10",154.1
"1353",19193,"Woodbury",2020,"Registered Child Development Homes","Four & Five Year Olds","$129.29",129.29
"1354",19193,"Woodbury",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$149.30",149.3
"1355",19193,"Woodbury",2020,"Registered Child Development Homes","Before & After School","$57.46",57.46
"1356",19193,"Woodbury",2020,"DHS Licensed Centers/Preschools","Before & After School","$66.36",66.36
"1357",19193,"Woodbury",2020,"Registered Child Development Homes","Full Time School-Age","$128.18",128.18
"1358",19193,"Woodbury",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$142.38",142.38
"1359",19195,"Worth",2020,"Registered Child Development Homes","Infant (0-12 Months)","$121.05",121.05
"1360",19195,"Worth",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)",NA,NA
"1361",19195,"Worth",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$121.05",121.05
"1362",19195,"Worth",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)",NA,NA
"1363",19195,"Worth",2020,"Registered Child Development Homes","Two Year Olds","$121.05",121.05
"1364",19195,"Worth",2020,"DHS Licensed Centers/Preschools","Two Year Olds",NA,NA
"1365",19195,"Worth",2020,"Registered Child Development Homes","Three Year Olds","$121.05",121.05
"1366",19195,"Worth",2020,"DHS Licensed Centers/Preschools","Three Year Olds",NA,NA
"1367",19195,"Worth",2020,"Registered Child Development Homes","Four & Five Year Olds","$121.05",121.05
"1368",19195,"Worth",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds",NA,NA
"1369",19195,"Worth",2020,"Registered Child Development Homes","Before & After School","$63.40",63.4
"1370",19195,"Worth",2020,"DHS Licensed Centers/Preschools","Before & After School",NA,NA
"1371",19195,"Worth",2020,"Registered Child Development Homes","Full Time School-Age","$137.70",137.7
"1372",19195,"Worth",2020,"DHS Licensed Centers/Preschools","Full Time School-Age",NA,NA
"1373",19197,"Wright",2020,"Registered Child Development Homes","Infant (0-12 Months)","$120.45",120.45
"1374",19197,"Wright",2020,"DHS Licensed Centers/Preschools","Infant (0-12 Months)","$150.75",150.75
"1375",19197,"Wright",2020,"Registered Child Development Homes","Toddler (13-23 Months)","$120.45",120.45
"1376",19197,"Wright",2020,"DHS Licensed Centers/Preschools","Toddler (13-23 Months)","$150.75",150.75
"1377",19197,"Wright",2020,"Registered Child Development Homes","Two Year Olds","$117.95",117.95
"1378",19197,"Wright",2020,"DHS Licensed Centers/Preschools","Two Year Olds","$139.05",139.05
"1379",19197,"Wright",2020,"Registered Child Development Homes","Three Year Olds","$116.95",116.95
"1380",19197,"Wright",2020,"DHS Licensed Centers/Preschools","Three Year Olds","$139.05",139.05
"1381",19197,"Wright",2020,"Registered Child Development Homes","Four & Five Year Olds","$115.95",115.95
"1382",19197,"Wright",2020,"DHS Licensed Centers/Preschools","Four & Five Year Olds","$139.05",139.05
"1383",19197,"Wright",2020,"Registered Child Development Homes","Before & After School","$51.54",51.54
"1384",19197,"Wright",2020,"DHS Licensed Centers/Preschools","Before & After School","$61.80",61.8
"1385",19197,"Wright",2020,"Registered Child Development Homes","Full Time School-Age","$115.95",115.95
"1386",19197,"Wright",2020,"DHS Licensed Centers/Preschools","Full Time School-Age","$139.05",139.05
